             spacepy  spacepy-irbem  spiceypy1  spiceypy2     sunpy  |max-min|
2010-12-11 -0.015111       0.024718  -0.050834  -0.060614 -0.000430   0.085332
2010-12-12 -0.015305       0.024809  -0.051028  -0.060774 -0.000547   0.085583
2010-12-13 -0.015496       0.024903  -0.051155  -0.060867 -0.000601   0.085770
2010-12-14 -0.015684       0.024998  -0.051211  -0.060890 -0.000587   0.085889
2010-12-15 -0.015870       0.025097  -0.051195  -0.060841 -0.000505   0.085938
2010-12-16 -0.016054       0.025197  -0.051107  -0.060722 -0.000357   0.085919
2010-12-17 -0.016235       0.025300  -0.050951  -0.060534 -0.000145   0.085835
2010-12-18 -0.016412       0.025406  -0.050732  -0.060285  0.000127   0.085691
2010-12-19 -0.016585       0.025515  -0.050458  -0.059981  0.000449   0.085496
2010-12-20 -0.016753       0.025627  -0.050141  -0.059634  0.000813   0.085261
2010-12-21 -0.016913       0.025742  -0.049796  -0.059260  0.001205   0.085002
2010-12-22 -0.017065       0.025860  -0.049439  -0.058875  0.001608   0.084735
2010-12-23 -0.017208       0.025981  -0.049090  -0.058499  0.002003   0.084480
2010-12-24 -0.017342       0.026106  -0.048768  -0.058150  0.002372   0.084256
2010-12-25 -0.017470       0.026234  -0.048493  -0.057849  0.002694   0.084083
2010-12-26 -0.017590       0.026366  -0.048280  -0.057611  0.002951   0.083977
2010-12-27 -0.017707       0.026502  -0.048143  -0.057449  0.003130   0.083951
2010-12-28 -0.017820       0.026641  -0.048089  -0.057372  0.003219   0.084013
2010-12-29 -0.017930       0.026784  -0.048122  -0.057382  0.003218   0.084166
2010-12-30 -0.018037       0.026932  -0.048240  -0.057477  0.003126   0.084409
2010-12-31 -0.018140       0.027083  -0.048436  -0.057652  0.002951   0.084735
2011-01-01 -0.018199      -0.027476  -0.048663  -0.057858  0.002742   0.060600
2011-01-02 -0.018290      -0.027336  -0.048982  -0.058157  0.002439   0.060596
2011-01-03 -0.018372      -0.027199  -0.049340  -0.058495  0.002096   0.060592
2011-01-04 -0.018445      -0.027067  -0.049720  -0.058857  0.001731   0.060588
2011-01-05 -0.018509      -0.026938  -0.050105  -0.059224  0.001361   0.060586
2011-01-06 -0.018564      -0.026812  -0.050478  -0.059581  0.001003   0.060584
2011-01-07 -0.018611      -0.026691  -0.050825  -0.059912  0.000671   0.060583
2011-01-08 -0.018650      -0.026572  -0.051133  -0.060204  0.000378   0.060582
2011-01-09 -0.018683      -0.026458  -0.051389  -0.060445  0.000133   0.060579
2011-01-10 -0.018710      -0.026346  -0.051584  -0.060627 -0.000054   0.060627
2011-01-11 -0.018732      -0.026237  -0.051713  -0.060742 -0.000177   0.060742
2011-01-12 -0.018750      -0.026132  -0.051768  -0.060785 -0.000231   0.060785
2011-01-13 -0.018764      -0.026029  -0.051746  -0.060752 -0.000214   0.060752
2011-01-14 -0.018773      -0.025929  -0.051648  -0.060642 -0.000123   0.060642
2011-01-15 -0.018779      -0.025832  -0.051473  -0.060458  0.000039   0.060497
2011-01-16 -0.018779      -0.025737  -0.051227  -0.060201  0.000269   0.060471
2011-01-17 -0.018774      -0.025645  -0.050915  -0.059881  0.000561   0.060443
2011-01-18 -0.018761      -0.025555  -0.050551  -0.059509  0.000905   0.060413
2011-01-19 -0.018741      -0.025468  -0.050148  -0.059098  0.001285   0.060384
2011-01-20 -0.018711      -0.025382  -0.049726  -0.058669  0.001686   0.060356
2011-01-21 -0.018672      -0.025298  -0.049306  -0.058243  0.002086   0.060329
2011-01-22 -0.018625      -0.025216  -0.048910  -0.057841  0.002462   0.060303
2011-01-23 -0.018571      -0.025136  -0.048559  -0.057486  0.002791   0.060277
2011-01-24 -0.018513      -0.025058  -0.048272  -0.057194  0.003055   0.060248
2011-01-25 -0.018452      -0.024980  -0.048061  -0.056979  0.003237   0.060216
2011-01-26 -0.018389      -0.024905  -0.047935  -0.056849  0.003331   0.060180
2011-01-27 -0.018323      -0.024830  -0.047896  -0.056808  0.003332   0.060140
2011-01-28 -0.018254      -0.024756  -0.047942  -0.056852  0.003244   0.060096
2011-01-29 -0.018181      -0.024684  -0.048068  -0.056975  0.003074   0.060049
2011-01-30 -0.018103      -0.024612  -0.048262  -0.057168  0.002832   0.060000
2011-01-31 -0.018017      -0.024541  -0.048514  -0.057419  0.002532   0.059951
2011-02-01 -0.017925      -0.024471  -0.048809  -0.057714  0.002188   0.059902
2011-02-02 -0.017825      -0.024401  -0.049133  -0.058038  0.001815   0.059853
2011-02-03 -0.017719      -0.024331  -0.049471  -0.058376  0.001429   0.059805
2011-02-04 -0.017605      -0.024262  -0.049806  -0.058712  0.001045   0.059757
2011-02-05 -0.017486      -0.024193  -0.050126  -0.059033  0.000676   0.059709
2011-02-06 -0.017361      -0.024124  -0.050416  -0.059325  0.000335   0.059659
2011-02-07 -0.017233      -0.024056  -0.050665  -0.059575  0.000033   0.059608
2011-02-08 -0.017102      -0.023987  -0.050862  -0.059774 -0.000220   0.059774
2011-02-09 -0.016969      -0.023918  -0.050998  -0.059913 -0.000415   0.059913
2011-02-10 -0.016834      -0.023848  -0.051065  -0.059983 -0.000546   0.059983
2011-02-11 -0.016697      -0.023778  -0.051059  -0.059979 -0.000607   0.059979
2011-02-12 -0.016559      -0.023708  -0.050974  -0.059898 -0.000595   0.059898
2011-02-13 -0.016418      -0.023637  -0.050812  -0.059739 -0.000508   0.059739
2011-02-14 -0.016275      -0.023566  -0.050572  -0.059503 -0.000347   0.059503
2011-02-15 -0.016129      -0.023494  -0.050261  -0.059196 -0.000117   0.059196
2011-02-16 -0.015976      -0.023421  -0.049888  -0.058827  0.000175   0.059002
2011-02-17 -0.015818      -0.023347  -0.049467  -0.058411  0.000514   0.058925
2011-02-18 -0.015652      -0.023273  -0.049018  -0.057966  0.000884   0.058850
2011-02-19 -0.015481      -0.023197  -0.048561  -0.057514  0.001262   0.058776
2011-02-20 -0.015305      -0.023121  -0.048121  -0.057079  0.001622   0.058702
2011-02-21 -0.015127      -0.023043  -0.047720  -0.056683  0.001942   0.058625
2011-02-22 -0.014950      -0.022964  -0.047377  -0.056345  0.002200   0.058545
2011-02-23 -0.014773      -0.022884  -0.047105  -0.056079  0.002382   0.058461
2011-02-24 -0.014596      -0.022802  -0.046914  -0.055893  0.002480   0.058373
2011-02-25 -0.014420      -0.022720  -0.046807  -0.055791  0.002492   0.058282
2011-02-26 -0.014242      -0.022636  -0.046782  -0.055771  0.002419   0.058190
2011-02-27 -0.014061      -0.022550  -0.046835  -0.055830  0.002267   0.058097
2011-02-28 -0.013877      -0.022463  -0.046957  -0.055958  0.002045   0.058003
2011-03-01 -0.013689      -0.022375  -0.047140  -0.056146  0.001764   0.057910
2011-03-02 -0.013496      -0.022285  -0.047371  -0.056383  0.001435   0.057818
2011-03-03 -0.013299      -0.022193  -0.047638  -0.056655  0.001071   0.057726
2011-03-04 -0.013097      -0.022100  -0.047928  -0.056951  0.000685   0.057635
2011-03-05 -0.012893      -0.022005  -0.048227  -0.057255  0.000289   0.057544
2011-03-06 -0.012686      -0.021909  -0.048521  -0.057555 -0.000103   0.057555
2011-03-07 -0.012479      -0.021811  -0.048798  -0.057838 -0.000479   0.057838
2011-03-08 -0.012271      -0.021711  -0.049045  -0.058091 -0.000827   0.058091
2011-03-09 -0.012063      -0.021609  -0.049251  -0.058302 -0.001137   0.058302
2011-03-10 -0.011857      -0.021506  -0.049404  -0.058461 -0.001397   0.058461
2011-03-11 -0.011653      -0.021401  -0.049496  -0.058558 -0.001599   0.058558
2011-03-12 -0.011450      -0.021294  -0.049520  -0.058587 -0.001736   0.058587
2011-03-13 -0.011248      -0.021185  -0.049469  -0.058542 -0.001800   0.058542
2011-03-14 -0.011046      -0.021075  -0.049341  -0.058419 -0.001788   0.058419
2011-03-15 -0.010844      -0.020962  -0.049134  -0.058218 -0.001699   0.058218
2011-03-16 -0.010639      -0.020848  -0.048853  -0.057942 -0.001534   0.057942
2011-03-17 -0.010430      -0.020732  -0.048507  -0.057600 -0.001301   0.057600
2011-03-18 -0.010217      -0.020614  -0.048107  -0.057205 -0.001013   0.057205
2011-03-19 -0.010000      -0.020495  -0.047672  -0.056775 -0.000687   0.056775
2011-03-20 -0.009781      -0.020373  -0.047223  -0.056331 -0.000346   0.056331
2011-03-21 -0.009563      -0.020250  -0.046784  -0.055897 -0.000016   0.055897
2011-03-22 -0.009347      -0.020124  -0.046377  -0.055494  0.000280   0.055775
2011-03-23 -0.009134      -0.019997  -0.046020  -0.055142  0.000522   0.055664
2011-03-24 -0.008926      -0.019868  -0.045729  -0.054856  0.000695   0.055551
2011-03-25 -0.008721      -0.019737  -0.045513  -0.054644  0.000791   0.055435
2011-03-26 -0.008516      -0.019605  -0.045376  -0.054511  0.000808   0.055319
2011-03-27 -0.008312      -0.019470  -0.045318  -0.054457  0.000747   0.055204
2011-03-28 -0.008107      -0.019334  -0.045335  -0.054478  0.000612   0.055090
2011-03-29 -0.007899      -0.019196  -0.045422  -0.054569  0.000410   0.054978
2011-03-30 -0.007689      -0.019056  -0.045571  -0.054722  0.000148   0.054870
2011-03-31 -0.007477      -0.018914  -0.045773  -0.054927 -0.000164   0.054927
2011-04-01 -0.007264      -0.018770  -0.046017  -0.055174 -0.000515   0.055174
2011-04-02 -0.007049      -0.018625  -0.046292  -0.055452 -0.000895   0.055452
2011-04-03 -0.006834      -0.018478  -0.046585  -0.055748 -0.001293   0.055748
2011-04-04 -0.006620      -0.018329  -0.046884  -0.056050 -0.001696   0.056050
2011-04-05 -0.006408      -0.018178  -0.047175  -0.056344 -0.002092   0.056344
2011-04-06 -0.006198      -0.018026  -0.047447  -0.056619 -0.002470   0.056619
2011-04-07 -0.005993      -0.017871  -0.047687  -0.056861 -0.002817   0.056861
2011-04-08 -0.005791      -0.017715  -0.047883  -0.057059 -0.003122   0.057059
2011-04-09 -0.005592      -0.017558  -0.048024  -0.057202 -0.003375   0.057202
2011-04-10 -0.005398      -0.017399  -0.048102  -0.057282 -0.003564   0.057282
2011-04-11 -0.005205      -0.017238  -0.048110  -0.057291 -0.003683   0.057291
2011-04-12 -0.005013      -0.017075  -0.048042  -0.057225 -0.003725   0.057225
2011-04-13 -0.004821      -0.016911  -0.047898  -0.057082 -0.003688   0.057082
2011-04-14 -0.004627      -0.016745  -0.047679  -0.056865 -0.003572   0.056865
2011-04-15 -0.004430      -0.016577  -0.047394  -0.056580 -0.003384   0.056580
2011-04-16 -0.004230      -0.016408  -0.047053  -0.056241 -0.003137   0.056241
2011-04-17 -0.004029      -0.016238  -0.046674  -0.055862 -0.002848   0.055862
2011-04-18 -0.003830      -0.016065  -0.046276  -0.055465 -0.002541   0.055465
2011-04-19 -0.003634      -0.015892  -0.045881  -0.055070 -0.002237   0.055070
2011-04-20 -0.003444      -0.015716  -0.045509  -0.054698 -0.001960   0.054698
2011-04-21 -0.003259      -0.015540  -0.045180  -0.054368 -0.001726   0.054368
2011-04-22 -0.003080      -0.015361  -0.044905  -0.054093 -0.001547   0.054093
2011-04-23 -0.002904      -0.015182  -0.044695  -0.053883 -0.001433   0.053883
2011-04-24 -0.002729      -0.015001  -0.044556  -0.053743 -0.001386   0.053743
2011-04-25 -0.002554      -0.014818  -0.044488  -0.053674 -0.001406   0.053674
2011-04-26 -0.002379      -0.014634  -0.044490  -0.053675 -0.001493   0.053675
2011-04-27 -0.002203      -0.014448  -0.044558  -0.053741 -0.001641   0.053741
2011-04-28 -0.002025      -0.014262  -0.044687  -0.053868 -0.001845   0.053868
2011-04-29 -0.001846      -0.014073  -0.044869  -0.054049 -0.002099   0.054049
2011-04-30 -0.001667      -0.013884  -0.045096  -0.054273 -0.002394   0.054273
2011-05-01 -0.001489      -0.013693  -0.045358  -0.054533 -0.002721   0.054533
2011-05-02 -0.001312      -0.013501  -0.045645  -0.054816 -0.003072   0.054816
2011-05-03 -0.001137      -0.013307  -0.045943  -0.055112 -0.003435   0.055112
2011-05-04 -0.000967      -0.013113  -0.046242  -0.055408 -0.003799   0.055408
2011-05-05 -0.000801      -0.012917  -0.046529  -0.055691 -0.004152   0.055691
2011-05-06 -0.000640      -0.012720  -0.046790  -0.055949 -0.004481   0.055949
2011-05-07 -0.000484      -0.012521  -0.047014  -0.056168 -0.004772   0.056168
2011-05-08 -0.000332      -0.012321  -0.047189  -0.056339 -0.005015   0.056339
2011-05-09 -0.000183      -0.012121  -0.047306  -0.056451 -0.005198   0.056451
2011-05-10 -0.000036      -0.011919  -0.047356  -0.056496 -0.005311   0.056496
2011-05-11  0.000111      -0.011716  -0.047334  -0.056469 -0.005349   0.056580
2011-05-12  0.000259      -0.011511  -0.047239  -0.056368 -0.005308   0.056628
2011-05-13  0.000410      -0.011306  -0.047072  -0.056196 -0.005190   0.056606
2011-05-14  0.000564      -0.011100  -0.046841  -0.055958 -0.005001   0.056522
2011-05-15  0.000718      -0.010892  -0.046555  -0.055666 -0.004754   0.056384
2011-05-16  0.000871      -0.010684  -0.046230  -0.055334 -0.004467   0.056204
2011-05-17  0.001019      -0.010474  -0.045882  -0.054979 -0.004157   0.055998
