            geopack_08_dp       spacepy  spacepy-irbem     spiceypy1     spiceypy2         sunpy
2010-08-03   1.986794e-14  1.987105e-14   1.987454e-14  1.983264e-14  1.981954e-14  1.986895e-14
2010-08-04   2.006346e-14  2.006657e-14   2.007033e-14  2.002776e-14  2.001455e-14  2.006450e-14
2010-08-05   2.026575e-14  2.026886e-14   2.027289e-14  2.022961e-14  2.021628e-14  2.026678e-14
2010-08-06   2.047487e-14  2.047798e-14   2.048228e-14  2.043825e-14  2.042480e-14  2.047586e-14
2010-08-07   2.069087e-14  2.069398e-14   2.069857e-14  2.065373e-14  2.064017e-14  2.069180e-14
2010-08-08   2.091382e-14  2.091691e-14   2.092179e-14  2.087612e-14  2.086244e-14  2.091464e-14
2010-08-09   2.114374e-14  2.114682e-14   2.115200e-14  2.110545e-14  2.109166e-14  2.114442e-14
2010-08-10   2.138067e-14  2.138373e-14   2.138923e-14  2.134178e-14  2.132786e-14  2.138121e-14
2010-08-11   2.162465e-14  2.162768e-14   2.163350e-14  2.158513e-14  2.157110e-14  2.162501e-14
2010-08-12   2.187567e-14  2.187867e-14   2.188482e-14  2.183554e-14  2.182138e-14  2.187588e-14
2010-08-13   2.213375e-14  2.213672e-14   2.214321e-14  2.209301e-14  2.207873e-14  2.213381e-14
2010-08-14   2.239887e-14  2.240182e-14   2.240863e-14  2.235754e-14  2.234315e-14  2.239881e-14
2010-08-15   2.267101e-14  2.267393e-14   2.268108e-14  2.262912e-14  2.261461e-14  2.267086e-14
2010-08-16   2.295013e-14  2.295303e-14   2.296051e-14  2.290770e-14  2.289308e-14  2.294993e-14
2010-08-17   2.323616e-14  2.323904e-14   2.324685e-14  2.319325e-14  2.317851e-14  2.323594e-14
2010-08-18   2.352904e-14  2.353189e-14   2.354004e-14  2.348567e-14  2.347083e-14  2.352884e-14
2010-08-19   2.382865e-14  2.383147e-14   2.383997e-14  2.378487e-14  2.376993e-14  2.382850e-14
2010-08-20   2.413488e-14  2.413767e-14   2.414651e-14  2.409074e-14  2.407570e-14  2.413481e-14
2010-08-21   2.444758e-14  2.445033e-14   2.445952e-14  2.440312e-14  2.438798e-14  2.444762e-14
2010-08-22   2.476659e-14  2.476929e-14   2.477883e-14  2.472184e-14  2.470661e-14  2.476674e-14
2010-08-23   2.509169e-14  2.509434e-14   2.510424e-14  2.504669e-14  2.503139e-14  2.509199e-14
2010-08-24   2.542266e-14  2.542526e-14   2.543551e-14  2.537746e-14  2.536208e-14  2.542311e-14
2010-08-25   2.575924e-14  2.576177e-14   2.577238e-14  2.571386e-14  2.569843e-14  2.575985e-14
2010-08-26   2.610113e-14  2.610360e-14   2.611456e-14  2.605561e-14  2.604013e-14  2.610190e-14
2010-08-27   2.644800e-14  2.645040e-14   2.646171e-14  2.640237e-14  2.638684e-14  2.644893e-14
2010-08-28   2.679948e-14  2.680181e-14   2.681346e-14  2.675376e-14  2.673822e-14  2.680057e-14
