                 spacepy  spacepy-irbem  spiceypy1  spiceypy2         sunpy  |max-min|
2010-01-01 -1.421085e-14       0.011984  -0.011671  -0.000398  0.000000e+00   0.023656
2013-08-08  3.112438e-05      -0.002629   0.017933  -0.013439  1.085625e-05   0.031372
2013-08-09  3.113675e-05      -0.002701   0.017954  -0.013476  1.090669e-05   0.031430
2013-08-10  3.114911e-05      -0.002774   0.017974  -0.013513  1.095713e-05   0.031487
2013-08-11  3.116148e-05      -0.002846   0.017995  -0.013550  1.100758e-05   0.031545
2013-08-12  3.117385e-05      -0.002918   0.018015  -0.013587  1.105803e-05   0.031602
2013-08-13  3.118622e-05      -0.002991   0.018036  -0.013624  1.110849e-05   0.031660
2013-08-14  3.119859e-05      -0.003063   0.018057  -0.013661  1.115897e-05   0.031718
2013-08-15  3.121097e-05      -0.003136   0.018077  -0.013698  1.120945e-05   0.031775
2013-08-16  3.122335e-05      -0.003208   0.018098  -0.013736  1.125993e-05   0.031833
2013-08-17  3.123572e-05      -0.003280   0.018118  -0.013773  1.131043e-05   0.031891
2013-08-18  3.124810e-05      -0.003353   0.018139  -0.013810  1.136093e-05   0.031949
2013-08-19  3.126049e-05      -0.003425   0.018159  -0.013848  1.141144e-05   0.032007
2013-08-20  3.127287e-05      -0.003498   0.018180  -0.013885  1.146196e-05   0.032065
2013-08-21  3.128525e-05      -0.003570   0.018200  -0.013923  1.151249e-05   0.032123
2013-08-22  3.129764e-05      -0.003643   0.018221  -0.013960  1.156302e-05   0.032181
2013-08-23  3.131003e-05      -0.003715   0.018241  -0.013998  1.161357e-05   0.032239
2013-08-24  3.132242e-05      -0.003788   0.018262  -0.014035  1.166412e-05   0.032297
2013-08-25  3.133481e-05      -0.003860   0.018282  -0.014073  1.171467e-05   0.032355
2013-08-26  3.134720e-05      -0.003933   0.018302  -0.014111  1.176524e-05   0.032413
2013-08-27  3.135960e-05      -0.004005   0.018323  -0.014149  1.181581e-05   0.032472
2013-08-28  3.137200e-05      -0.004077   0.018343  -0.014186  1.186640e-05   0.032530
2013-08-29  3.138439e-05      -0.004150   0.018364  -0.014224  1.191699e-05   0.032588
2013-08-30  3.139679e-05      -0.004222   0.018384  -0.014262  1.196758e-05   0.032646
2013-08-31  3.140920e-05      -0.004295   0.018405  -0.014300  1.201819e-05   0.032705
2013-09-01  3.142160e-05      -0.004367   0.018425  -0.014338  1.206880e-05   0.032763
2013-09-02  3.143401e-05      -0.004440   0.018445  -0.014376  1.211942e-05   0.032822
2013-09-03  3.144641e-05      -0.004513   0.018466  -0.014415  1.217005e-05   0.032880
2013-09-04  3.145882e-05      -0.004585   0.018486  -0.014453  1.222069e-05   0.032939
2013-09-05  3.147123e-05      -0.004658   0.018506  -0.014491  1.227134e-05   0.032997
2013-09-06  3.148364e-05      -0.004730   0.018527  -0.014529  1.232199e-05   0.033056
2013-09-07  3.149606e-05      -0.004803   0.018547  -0.014568  1.237265e-05   0.033115
2013-09-08  3.150847e-05      -0.004875   0.018567  -0.014606  1.242332e-05   0.033173
2013-09-09  3.152089e-05      -0.004948   0.018588  -0.014645  1.247399e-05   0.033232
2013-09-10  3.153331e-05      -0.005020   0.018608  -0.014683  1.252468e-05   0.033291
2013-09-11  3.154573e-05      -0.005093   0.018628  -0.014722  1.257537e-05   0.033350
2013-09-12  3.155815e-05      -0.005165   0.018648  -0.014760  1.262607e-05   0.033409
2013-09-13  3.157058e-05      -0.005238   0.018669  -0.014799  1.267678e-05   0.033468
2013-09-14  3.158300e-05      -0.005311   0.018689  -0.014838  1.272750e-05   0.033527
2013-09-15  3.159543e-05      -0.005383   0.018709  -0.014876  1.277822e-05   0.033586
2013-09-16  3.160786e-05      -0.005456   0.018729  -0.014915  1.282895e-05   0.033645
2013-09-17  3.162029e-05      -0.005528   0.018750  -0.014954  1.287969e-05   0.033704
2013-09-18  3.163272e-05      -0.005601   0.018770  -0.014993  1.293044e-05   0.033763
2013-09-19  3.164516e-05      -0.005674   0.018790  -0.015032  1.298119e-05   0.033822
2013-09-20  3.165759e-05      -0.005746   0.018810  -0.015071  1.303196e-05   0.033881
2013-09-21  3.167003e-05      -0.005819   0.018830  -0.015110  1.308273e-05   0.033940
2013-09-22  3.168247e-05      -0.005891   0.018850  -0.015149  1.313351e-05   0.034000
2013-09-23  3.169491e-05      -0.005964   0.018871  -0.015188  1.318429e-05   0.034059
2013-09-24  3.170735e-05      -0.006037   0.018891  -0.015228  1.323509e-05   0.034118
2013-09-25  3.171980e-05      -0.006109   0.018911  -0.015267  1.328589e-05   0.034178
2013-09-26  3.173224e-05      -0.006182   0.018931  -0.015306  1.333670e-05   0.034237
2013-09-27  3.174469e-05      -0.006255   0.018951  -0.015346  1.338752e-05   0.034297
2013-09-28  3.175714e-05      -0.006327   0.018971  -0.015385  1.343835e-05   0.034356
2013-09-29  3.176959e-05      -0.006400   0.018991  -0.015425  1.348918e-05   0.034416
2013-09-30  3.178205e-05      -0.006473   0.019011  -0.015464  1.354003e-05   0.034475
2013-10-01  3.179450e-05      -0.006545   0.019031  -0.015504  1.359088e-05   0.034535
2013-10-02  3.180696e-05      -0.006618   0.019051  -0.015543  1.364173e-05   0.034595
2013-10-03  3.181942e-05      -0.006691   0.019071  -0.015583  1.369260e-05   0.034654
2013-10-04  3.183188e-05      -0.006763   0.019091  -0.015623  1.374347e-05   0.034714
2013-10-05  3.184434e-05      -0.006836   0.019111  -0.015662  1.379436e-05   0.034774
2013-10-06  3.185680e-05      -0.006909   0.019131  -0.015702  1.384525e-05   0.034834
2013-10-07  3.186927e-05      -0.006982   0.019151  -0.015742  1.389614e-05   0.034894
2013-10-08  3.188173e-05      -0.007054   0.019171  -0.015782  1.394705e-05   0.034954
2013-10-09  3.189420e-05      -0.007127   0.019191  -0.015822  1.399796e-05   0.035014
2013-10-10  3.190667e-05      -0.007200   0.019211  -0.015862  1.404888e-05   0.035074
2013-10-11  3.191914e-05      -0.007273   0.019231  -0.015902  1.409981e-05   0.035134
2013-10-12  3.193162e-05      -0.007345   0.019251  -0.015942  1.415075e-05   0.035194
2013-10-13  3.194409e-05      -0.007418   0.019271  -0.015983  1.420170e-05   0.035254
2013-10-14  3.195657e-05      -0.007491   0.019291  -0.016023  1.425265e-05   0.035314
2013-10-15  3.196905e-05      -0.007564   0.019311  -0.016063  1.430361e-05   0.035374
2013-10-16  3.198153e-05      -0.007636   0.019331  -0.016104  1.435458e-05   0.035434
2013-10-17  3.199401e-05      -0.007709   0.019351  -0.016144  1.440555e-05   0.035495
2013-10-18  3.200649e-05      -0.007782   0.019371  -0.016184  1.445654e-05   0.035555
2013-10-19  3.201898e-05      -0.007855   0.019391  -0.016225  1.450753e-05   0.035615
2013-10-20  3.203147e-05      -0.007927   0.019410  -0.016265  1.455853e-05   0.035676
2013-10-21  3.204396e-05      -0.008000   0.019430  -0.016306  1.460954e-05   0.035736
2013-10-22  3.205645e-05      -0.008073   0.019450  -0.016347  1.466056e-05   0.035797
2013-10-23  3.206894e-05      -0.008146   0.019470  -0.016387  1.471158e-05   0.035857
2013-10-24  3.208143e-05      -0.008219   0.019490  -0.016428  1.476261e-05   0.035918
2013-10-25  3.209393e-05      -0.008291   0.019509  -0.016469  1.481365e-05   0.035978
2013-10-26  3.210643e-05      -0.008364   0.019529  -0.016510  1.486470e-05   0.036039
2013-10-27  3.211892e-05      -0.008437   0.019549  -0.016551  1.491576e-05   0.036100
2013-10-28  3.213143e-05      -0.008510   0.019569  -0.016592  1.496682e-05   0.036161
2013-10-29  3.214393e-05      -0.008583   0.019589  -0.016633  1.501789e-05   0.036221
2013-10-30  3.215643e-05      -0.008656   0.019608  -0.016674  1.506897e-05   0.036282
2013-10-31  3.216894e-05      -0.008728   0.019628  -0.016715  1.512006e-05   0.036343
2013-11-01  3.218145e-05      -0.008801   0.019648  -0.016756  1.517116e-05   0.036404
2013-11-02  3.219396e-05      -0.008874   0.019667  -0.016797  1.522226e-05   0.036465
2013-11-03  3.220647e-05      -0.008947   0.019687  -0.016839  1.527337e-05   0.036526
2013-11-04  3.221898e-05      -0.009020   0.019707  -0.016880  1.532449e-05   0.036587
2013-11-05  3.223149e-05      -0.009093   0.019726  -0.016921  1.537562e-05   0.036648
2013-11-06  3.224401e-05      -0.009166   0.019746  -0.016963  1.542675e-05   0.036709
2013-11-07  3.225653e-05      -0.009239   0.019766  -0.017004  1.547790e-05   0.036770
2013-11-08  3.226905e-05      -0.009312   0.019785  -0.017046  1.552905e-05   0.036831
2013-11-09  3.228157e-05      -0.009384   0.019805  -0.017087  1.558021e-05   0.036892
2013-11-10  3.229409e-05      -0.009457   0.019825  -0.017129  1.563137e-05   0.036954
2013-11-11  3.230662e-05      -0.009530   0.019844  -0.017171  1.568255e-05   0.037015
2013-11-12  3.231914e-05      -0.009603   0.019864  -0.017213  1.573373e-05   0.037076
2013-11-13  3.233167e-05      -0.009676   0.019883  -0.017254  1.578492e-05   0.037138
2013-11-14  3.234420e-05      -0.009749   0.019903  -0.017296  1.583612e-05   0.037199
2013-11-15  3.235673e-05      -0.009822   0.019922  -0.017338  1.588733e-05   0.037261
2013-11-16  3.236927e-05      -0.009895   0.019942  -0.017380  1.593854e-05   0.037322
2013-11-17  3.238180e-05      -0.009968   0.019962  -0.017422  1.598976e-05   0.037384
2013-11-18  3.239434e-05      -0.010041   0.019981  -0.017464  1.604099e-05   0.037445
2013-11-19  3.240688e-05      -0.010114   0.020001  -0.017506  1.609223e-05   0.037507
2013-11-20  3.241942e-05      -0.010187   0.020020  -0.017548  1.614348e-05   0.037568
2013-11-21  3.243196e-05      -0.010260   0.020040  -0.017591  1.619473e-05   0.037630
2013-11-22  3.244450e-05      -0.010333   0.020059  -0.017633  1.624600e-05   0.037692
2013-11-23  3.245705e-05      -0.010406   0.020078  -0.017675  1.629727e-05   0.037754
2013-11-24  3.246960e-05      -0.010479   0.020098  -0.017718  1.634854e-05   0.037815
2013-11-25  3.248215e-05      -0.010552   0.020117  -0.017760  1.639983e-05   0.037877
2013-11-26  3.249470e-05      -0.010625   0.020137  -0.017802  1.645112e-05   0.037939
2013-11-27  3.250725e-05      -0.010698   0.020156  -0.017845  1.650243e-05   0.038001
2013-11-28  3.251980e-05      -0.010771   0.020176  -0.017888  1.655374e-05   0.038063
2013-11-29  3.253236e-05      -0.010844   0.020195  -0.017930  1.660505e-05   0.038125
2013-11-30  3.254492e-05      -0.010917   0.020214  -0.017973  1.665638e-05   0.038187
2013-12-01  3.255747e-05      -0.010990   0.020234  -0.018016  1.670771e-05   0.038249
2013-12-02  3.257004e-05      -0.011063   0.020253  -0.018058  1.675905e-05   0.038311
2013-12-03  3.258260e-05      -0.011136   0.020272  -0.018101  1.681040e-05   0.038374
2013-12-04  3.259516e-05      -0.011209   0.020292  -0.018144  1.686176e-05   0.038436
2013-12-05  3.260773e-05      -0.011282   0.020311  -0.018187  1.691313e-05   0.038498
2013-12-06  3.262030e-05      -0.011355   0.020330  -0.018230  1.696450e-05   0.038560
2013-12-07  3.263287e-05      -0.011428   0.020350  -0.018273  1.701588e-05   0.038623
2013-12-08  3.264544e-05      -0.011501   0.020369  -0.018316  1.706727e-05   0.038685
2013-12-09  3.265801e-05      -0.011574   0.020388  -0.018359  1.711867e-05   0.038748
2013-12-10  3.267058e-05      -0.011647   0.020407  -0.018403  1.717007e-05   0.038810
2013-12-11  3.268316e-05      -0.011720   0.020427  -0.018446  1.722149e-05   0.038872
2013-12-12  3.269574e-05      -0.011793   0.020446  -0.018489  1.727291e-05   0.038935
2013-12-13  3.270832e-05      -0.011867   0.020465  -0.018533  1.732434e-05   0.038998
2013-12-14  3.272090e-05      -0.011940   0.020484  -0.018576  1.737577e-05   0.039060
2013-12-15  3.273348e-05      -0.012013   0.020503  -0.018619  1.742722e-05   0.039123
2013-12-16  3.274607e-05      -0.012086   0.020523  -0.018663  1.747867e-05   0.039186
2013-12-17  3.275865e-05      -0.012159   0.020542  -0.018707  1.753013e-05   0.039248
2013-12-18  3.277124e-05      -0.012232   0.020561  -0.018750  1.758160e-05   0.039311
2013-12-19  3.278383e-05      -0.012305   0.020580  -0.018794  1.763308e-05   0.039374
2013-12-20  3.279642e-05      -0.012378   0.020599  -0.018838  1.768456e-05   0.039437
2013-12-21  3.280902e-05      -0.012452   0.020618  -0.018881  1.773605e-05   0.039500
2013-12-22  3.282161e-05      -0.012525   0.020637  -0.018925  1.778755e-05   0.039563
2013-12-23  3.283421e-05      -0.012598   0.020656  -0.018969  1.783906e-05   0.039626
2013-12-24  3.284681e-05      -0.012671   0.020676  -0.019013  1.789058e-05   0.039689
2013-12-25  3.285941e-05      -0.012744   0.020695  -0.019057  1.794210e-05   0.039752
2013-12-26  3.287201e-05      -0.012817   0.020714  -0.019101  1.799364e-05   0.039815
2013-12-27  3.288461e-05      -0.012891   0.020733  -0.019145  1.804518e-05   0.039878
2013-12-28  3.289722e-05      -0.012964   0.020752  -0.019189  1.809672e-05   0.039941
2013-12-29  3.290983e-05      -0.013037   0.020771  -0.019234  1.814828e-05   0.040004
2013-12-30  3.292244e-05      -0.013110   0.020790  -0.019278  1.819984e-05   0.040068
2013-12-31  3.293505e-05      -0.013183   0.020809  -0.019322  1.825142e-05   0.040131
2014-01-01  1.464466e-05       0.013467   0.020809  -0.019385  0.000000e+00   0.040194
2014-01-02  1.465584e-05       0.013394   0.020828  -0.019429  5.014962e-08   0.040258
2014-01-03  1.466701e-05       0.013320   0.020847  -0.019474  1.003071e-07   0.040321
2014-01-04  1.467819e-05       0.013247   0.020866  -0.019518  1.504726e-07   0.040385
2014-01-05  1.468937e-05       0.013174   0.020885  -0.019563  2.006459e-07   0.040448
2014-01-06  1.470056e-05       0.013101   0.020904  -0.019607  2.508270e-07   0.040512
2014-01-07  1.471174e-05       0.013027   0.020923  -0.019652  3.010161e-07   0.040575
2014-01-08  1.472292e-05       0.012954   0.020942  -0.019697  3.512130e-07   0.040639
2014-01-09  1.473411e-05       0.012881   0.020961  -0.019742  4.014179e-07   0.040702
2014-01-10  1.474530e-05       0.012808   0.020980  -0.019787  4.516306e-07   0.040766
2014-01-11  1.475649e-05       0.012734   0.020999  -0.019831  5.018513e-07   0.040830
2014-01-12  1.476768e-05       0.012661   0.021017  -0.019876  5.520798e-07   0.040894
2014-01-13  1.477888e-05       0.012588   0.021036  -0.019921  6.023162e-07   0.040958
2014-01-14  1.479007e-05       0.012514   0.021055  -0.019966  6.525605e-07   0.041021
2014-01-15  1.480127e-05       0.012441   0.021074  -0.020012  7.028127e-07   0.041085
2014-01-16  1.481247e-05       0.012368   0.021093  -0.020057  7.530728e-07   0.041149
2014-01-17  1.482367e-05       0.012295   0.021111  -0.020102  8.033407e-07   0.041213
2014-01-18  1.483487e-05       0.012221   0.021130  -0.020147  8.536166e-07   0.041277
2014-01-19  1.484607e-05       0.012148   0.021149  -0.020192  9.039004e-07   0.041341
2014-01-20  1.485728e-05       0.012075   0.021168  -0.020238  9.541921e-07   0.041405
2014-01-21  1.486848e-05       0.012001   0.021186  -0.020283  1.004492e-06   0.041470
2014-01-22  1.487969e-05       0.011928   0.021205  -0.020329  1.054799e-06   0.041534
2014-01-23  1.489090e-05       0.011855   0.021224  -0.020374  1.105114e-06   0.041598
2014-01-24  1.490211e-05       0.011781   0.021242  -0.020420  1.155438e-06   0.041662
2014-01-25  1.491333e-05       0.011708   0.021261  -0.020466  1.205769e-06   0.041727
2014-01-26  1.492454e-05       0.011635   0.021280  -0.020511  1.256108e-06   0.041791
2014-01-27  1.493576e-05       0.011561   0.021298  -0.020557  1.306455e-06   0.041855
2014-01-28  1.494698e-05       0.011488   0.021317  -0.020603  1.356810e-06   0.041920
2014-01-29  1.495820e-05       0.011415   0.021336  -0.020649  1.407173e-06   0.041984
2014-01-30  1.496942e-05       0.011341   0.021354  -0.020695  1.457543e-06   0.042049
2014-01-31  1.498064e-05       0.011268   0.021373  -0.020740  1.507922e-06   0.042113
2014-02-01  1.499187e-05       0.011194   0.021391  -0.020787  1.558308e-06   0.042178
2014-02-02  1.500309e-05       0.011121   0.021410  -0.020833  1.608703e-06   0.042242
2014-02-03  1.501432e-05       0.011048   0.021428  -0.020879  1.659105e-06   0.042307
2014-02-04  1.502555e-05       0.010974   0.021447  -0.020925  1.709515e-06   0.042372
2014-02-05  1.503678e-05       0.010901   0.021466  -0.020971  1.759933e-06   0.042437
2014-02-06  1.504802e-05       0.010827   0.021484  -0.021017  1.810359e-06   0.042501
2014-02-07  1.505925e-05       0.010754   0.021503  -0.021064  1.860793e-06   0.042566
2014-02-08  1.507049e-05       0.010681   0.021521  -0.021110  1.911235e-06   0.042631
2014-02-09  1.508172e-05       0.010607   0.021539  -0.021157  1.961685e-06   0.042696
2014-02-10  1.509296e-05       0.010534   0.021558  -0.021203  2.012142e-06   0.042761
2014-02-11  1.510421e-05       0.010460   0.021576  -0.021250  2.062608e-06   0.042826
2014-02-12  1.511545e-05       0.010387   0.021595  -0.021296  2.113081e-06   0.042891
2014-02-13  1.512669e-05       0.010313   0.021613  -0.021343  2.163563e-06   0.042956
2014-02-14  1.513794e-05       0.010240   0.021632  -0.021390  2.214052e-06   0.043021
2014-02-15  1.514919e-05       0.010166   0.021650  -0.021436  2.264549e-06   0.043086
2014-02-16  1.516044e-05       0.010093   0.021668  -0.021483  2.315054e-06   0.043151
2014-02-17  1.517169e-05       0.010019   0.021687  -0.021530  2.365568e-06   0.043217
2014-02-18  1.518294e-05       0.009946   0.021705  -0.021577  2.416088e-06   0.043282
2014-02-19  1.519419e-05       0.009872   0.021723  -0.021624  2.466617e-06   0.043347
2014-02-20  1.520545e-05       0.009799   0.021742  -0.021671  2.517154e-06   0.043413
2014-02-21  1.521671e-05       0.009725   0.021760  -0.021718  2.567699e-06   0.043478
2014-02-22  1.522797e-05       0.009652   0.021778  -0.021765  2.618251e-06   0.043543
2014-02-23  1.523923e-05       0.009578   0.021797  -0.021812  2.668812e-06   0.043609
2014-02-24  1.525049e-05       0.009505   0.021815  -0.021860  2.719380e-06   0.043674
2014-02-25  1.526176e-05       0.009431   0.021833  -0.021907  2.769957e-06   0.043740
2014-02-26  1.527302e-05       0.009358   0.021851  -0.021954  2.820541e-06   0.043806
2014-02-27  1.528429e-05       0.009284   0.021870  -0.022002  2.871133e-06   0.043871
2014-02-28  1.529556e-05       0.009211   0.021888  -0.022049  2.921734e-06   0.043937
2014-03-01  1.530683e-05       0.009137   0.021906  -0.022097  2.972342e-06   0.044003
2014-03-02  1.531810e-05       0.009064   0.021924  -0.022144  3.022958e-06   0.044068
2014-03-03  1.532938e-05       0.008990   0.021942  -0.022192  3.073582e-06   0.044134
2014-03-04  1.534065e-05       0.008916   0.021961  -0.022239  3.124213e-06   0.044200
2014-03-05  1.535193e-05       0.008843   0.021979  -0.022287  3.174853e-06   0.044266
2014-03-06  1.536321e-05       0.008769   0.021997  -0.022335  3.225501e-06   0.044332
2014-03-07  1.537449e-05       0.008696   0.022015  -0.022383  3.276156e-06   0.044398
2014-03-08  1.538577e-05       0.008622   0.022033  -0.022431  3.326820e-06   0.044464
2014-03-09  1.539706e-05       0.008549   0.022051  -0.022479  3.377492e-06   0.044530
2014-03-10  1.540834e-05       0.008475   0.022069  -0.022527  3.428171e-06   0.044596
2014-03-11  1.541963e-05       0.008401   0.022087  -0.022575  3.478858e-06   0.044662
2014-03-12  1.543092e-05       0.008328   0.022105  -0.022623  3.529554e-06   0.044728
2014-03-13  1.544221e-05       0.008254   0.022123  -0.022671  3.580257e-06   0.044794
2014-03-14  1.545350e-05       0.008180   0.022141  -0.022719  3.630968e-06   0.044860
2014-03-15  1.546480e-05       0.008107   0.022159  -0.022767  3.681687e-06   0.044927
2014-03-16  1.547609e-05       0.008033   0.022177  -0.022816  3.732414e-06   0.044993
2014-03-17  1.548739e-05       0.007960   0.022195  -0.022864  3.783149e-06   0.045059
2014-03-18  1.549869e-05       0.007886   0.022213  -0.022912  3.833892e-06   0.045126
2014-03-19  1.550999e-05       0.007812   0.022231  -0.022961  3.884643e-06   0.045192
2014-03-20  1.552129e-05       0.007739   0.022249  -0.023009  3.935401e-06   0.045259
2014-03-21  1.553259e-05       0.007665   0.022267  -0.023058  3.986168e-06   0.045325
2014-03-22  1.554390e-05       0.007591   0.022285  -0.023107  4.036943e-06   0.045392
2014-03-23  1.555521e-05       0.007518   0.022303  -0.023155  4.087725e-06   0.045458
2014-03-24  1.556652e-05       0.007444   0.022321  -0.023204  4.138516e-06   0.045525
2014-03-25  1.557783e-05       0.007370   0.022339  -0.023253  4.189314e-06   0.045592
2014-03-26  1.558914e-05       0.007297   0.022357  -0.023302  4.240120e-06   0.045658
2014-03-27  1.560045e-05       0.007223   0.022374  -0.023351  4.290935e-06   0.045725
2014-03-28  1.561177e-05       0.007149   0.022392  -0.023400  4.341757e-06   0.045792
2014-03-29  1.562308e-05       0.007075   0.022410  -0.023449  4.392587e-06   0.045859
2014-03-30  1.563440e-05       0.007002   0.022428  -0.023498  4.443425e-06   0.045925
2014-03-31  1.564572e-05       0.006928   0.022446  -0.023547  4.494271e-06   0.045992
2014-04-01  1.565705e-05       0.006854   0.022463  -0.023596  4.545125e-06   0.046059
2014-04-02  1.566837e-05       0.006781   0.022481  -0.023645  4.595987e-06   0.046126
2014-04-03  1.567969e-05       0.006707   0.022499  -0.023695  4.646857e-06   0.046193
2014-04-04  1.569102e-05       0.006633   0.022517  -0.023744  4.697735e-06   0.046260
2014-04-05  1.570235e-05       0.006559   0.022534  -0.023793  4.748621e-06   0.046328
2014-04-06  1.571368e-05       0.006486   0.022552  -0.023843  4.799514e-06   0.046395
2014-04-07  1.572501e-05       0.006412   0.022570  -0.023892  4.850416e-06   0.046462
2014-04-08  1.573635e-05       0.006338   0.022587  -0.023942  4.901326e-06   0.046529
2014-04-09  1.574768e-05       0.006264   0.022605  -0.023991  4.952243e-06   0.046596
2014-04-10  1.575902e-05       0.006190   0.022623  -0.024041  5.003169e-06   0.046664
2014-04-11  1.577036e-05       0.006117   0.022640  -0.024091  5.054102e-06   0.046731
2014-04-12  1.578170e-05       0.006043   0.022658  -0.024141  5.105044e-06   0.046798
2014-04-13  1.579304e-05       0.005969   0.022675  -0.024190  5.155993e-06   0.046866
2014-04-14  1.580438e-05       0.005895   0.022693  -0.024240  5.206951e-06   0.046933
2014-04-15  1.581573e-05       0.005821   0.022710  -0.024290  5.257916e-06   0.047001
2014-04-16  1.582707e-05       0.005748   0.022728  -0.024340  5.308889e-06   0.047068
2014-04-17  1.583842e-05       0.005674   0.022746  -0.024390  5.359870e-06   0.047136
2014-04-18  1.584977e-05       0.005600   0.022763  -0.024440  5.410859e-06   0.047204
2014-04-19  1.586112e-05       0.005526   0.022781  -0.024491  5.461857e-06   0.047271
2014-04-20  1.587248e-05       0.005452   0.022798  -0.024541  5.512862e-06   0.047339
2014-04-21  1.588383e-05       0.005378   0.022816  -0.024591  5.563875e-06   0.047407
2014-04-22  1.589519e-05       0.005305   0.022833  -0.024641  5.614896e-06   0.047474
2014-04-23  1.590655e-05       0.005231   0.022850  -0.024692  5.665925e-06   0.047542
2014-04-24  1.591791e-05       0.005157   0.022868  -0.024742  5.716961e-06   0.047610
2014-04-25  1.592927e-05       0.005083   0.022885  -0.024793  5.768006e-06   0.047678
2014-04-26  1.594063e-05       0.005009   0.022903  -0.024843  5.819059e-06   0.047746
2014-04-27  1.595200e-05       0.004935   0.022920  -0.024894  5.870120e-06   0.047814
2014-04-28  1.596336e-05       0.004861   0.022937  -0.024944  5.921189e-06   0.047882
2014-04-29  1.597473e-05       0.004788   0.022955  -0.024995  5.972265e-06   0.047950
2014-04-30  1.598610e-05       0.004714   0.022972  -0.025046  6.023350e-06   0.048018
2014-05-01  1.599747e-05       0.004640   0.022989  -0.025097  6.074443e-06   0.048086
2014-05-02  1.600885e-05       0.004566   0.023007  -0.025148  6.125543e-06   0.048154
2014-05-03  1.602022e-05       0.004492   0.023024  -0.025199  6.176652e-06   0.048223
2014-05-04  1.603160e-05       0.004418   0.023041  -0.025250  6.227768e-06   0.048291
2014-05-05  1.604298e-05       0.004344   0.023059  -0.025301  6.278893e-06   0.048359
2014-05-06  1.605436e-05       0.004270   0.023076  -0.025352  6.330025e-06   0.048428
2014-05-07  1.606574e-05       0.004196   0.023093  -0.025403  6.381166e-06   0.048496
2014-05-08  1.607712e-05       0.004122   0.023110  -0.025454  6.432314e-06   0.048564
2014-05-09  1.608851e-05       0.004048   0.023128  -0.025505  6.483470e-06   0.048633
2014-05-10  1.609989e-05       0.003974   0.023145  -0.025557  6.534635e-06   0.048701
2014-05-11  1.611128e-05       0.003900   0.023162  -0.025608  6.585807e-06   0.048770
2014-05-12  1.612267e-05       0.003826   0.023179  -0.025659  6.636987e-06   0.048838
2014-05-13  1.613406e-05       0.003752   0.023196  -0.025711  6.688175e-06   0.048907
2014-05-14  1.614546e-05       0.003678   0.023213  -0.025762  6.739372e-06   0.048976
2014-05-15  1.615685e-05       0.003604   0.023230  -0.025814  6.790576e-06   0.049044
2014-05-16  1.616825e-05       0.003530   0.023248  -0.025866  6.841788e-06   0.049113
2014-05-17  1.617965e-05       0.003456   0.023265  -0.025917  6.893008e-06   0.049182
2014-05-18  1.619105e-05       0.003382   0.023282  -0.025969  6.944236e-06   0.049251
2014-05-19  1.620245e-05       0.003308   0.023299  -0.026021  6.995472e-06   0.049320
2014-05-20  1.621385e-05       0.003234   0.023316  -0.026073  7.046716e-06   0.049388
2014-05-21  1.622526e-05       0.003160   0.023333  -0.026125  7.097968e-06   0.049457
2014-05-22  1.623666e-05       0.003086   0.023350  -0.026177  7.149228e-06   0.049526
2014-05-23  1.624807e-05       0.003012   0.023367  -0.026229  7.200496e-06   0.049595
2014-05-24  1.625948e-05       0.002938   0.023384  -0.026281  7.251772e-06   0.049664
2014-05-25  1.627089e-05       0.002864   0.023401  -0.026333  7.303056e-06   0.049734
2014-05-26  1.628230e-05       0.002790   0.023418  -0.026385  7.354348e-06   0.049803
2014-05-27  1.629372e-05       0.002716   0.023435  -0.026437  7.405648e-06   0.049872
2014-05-28  1.630514e-05       0.002642   0.023452  -0.026489  7.456956e-06   0.049941
2014-05-29  1.631655e-05       0.002568   0.023468  -0.026542  7.508272e-06   0.050010
2014-05-30  1.632797e-05       0.002494   0.023485  -0.026594  7.559596e-06   0.050080
2014-05-31  1.633939e-05       0.002420   0.023502  -0.026647  7.610927e-06   0.050149
2014-06-01  1.635082e-05       0.002346   0.023519  -0.026699  7.662267e-06   0.050218
2014-06-02  1.636224e-05       0.002272   0.023536  -0.026752  7.713615e-06   0.050288
2014-06-03  1.637367e-05       0.002198   0.023553  -0.026804  7.764971e-06   0.050357
2014-06-04  1.638510e-05       0.002124   0.023570  -0.026857  7.816334e-06   0.050427
2014-06-05  1.639653e-05       0.002049   0.023586  -0.026910  7.867706e-06   0.050496
2014-06-06  1.640796e-05       0.001975   0.023603  -0.026963  7.919086e-06   0.050566
2014-06-07  1.641939e-05       0.001901   0.023620  -0.027015  7.970474e-06   0.050635
2014-06-08  1.643082e-05       0.001827   0.023637  -0.027068  8.021869e-06   0.050705
2014-06-09  1.644226e-05       0.001753   0.023653  -0.027121  8.073273e-06   0.050775
2014-06-10  1.645370e-05       0.001679   0.023670  -0.027174  8.124685e-06   0.050844
2014-06-11  1.646514e-05       0.001605   0.023687  -0.027227  8.176104e-06   0.050914
2014-06-12  1.647658e-05       0.001531   0.023703  -0.027281  8.227532e-06   0.050984
2014-06-13  1.648802e-05       0.001456   0.023720  -0.027334  8.278968e-06   0.051054
2014-06-14  1.649947e-05       0.001382   0.023737  -0.027387  8.330412e-06   0.051124
2014-06-15  1.651091e-05       0.001308   0.023753  -0.027440  8.381863e-06   0.051194
