            geopack_08_dp    spacepy  spacepy-irbem  spiceypy1  spiceypy2      sunpy   pyspedas
2010-06-16      23.437917  23.438370      23.437745  23.437857  23.437857  23.438779  23.437917
2010-06-17      23.437917  23.438381      23.437739  23.437828  23.437828  23.438676  23.437917
2010-06-18      23.437916  23.438387      23.437733  23.437804  23.437804  23.438575  23.437916
2010-06-19      23.437916  23.438387      23.437729  23.437789  23.437789  23.438476  23.437916
2010-06-20      23.437916  23.438380      23.437726  23.437782  23.437782  23.438379  23.437916
2010-06-21      23.437915  23.438367      23.437724  23.437785  23.437785  23.438285  23.437915
2010-06-22      23.437915  23.438351      23.437724  23.437796  23.437796  23.438197  23.437915
2010-06-23      23.437915  23.438335      23.437725  23.437815  23.437815  23.438118  23.437915
2010-06-24      23.437914  23.438321      23.437727  23.437841  23.437841  23.438048  23.437914
2010-06-25      23.437914  23.438313      23.437731  23.437873  23.437873  23.437988  23.437914
2010-06-26      23.437914  23.438310      23.437736  23.437908  23.437908  23.437938  23.437914
2010-06-27      23.437913  23.438313      23.437742  23.437945  23.437945  23.437895  23.437913
2010-06-28      23.437913  23.438320      23.437750  23.437982  23.437982  23.437856  23.437913
2010-06-29      23.437912  23.438330      23.437759  23.438017  23.438017  23.437819  23.437912
2010-06-30      23.437912  23.438341      23.437769  23.438048  23.438048  23.437779  23.437912
2010-07-01      23.437912  23.438350      23.437780  23.438075  23.438075  23.437733  23.437912
2010-07-02      23.437911  23.438356      23.437793  23.438097  23.438097  23.437679  23.437911
2010-07-03      23.437911  23.438358      23.437806  23.438111  23.438111  23.437614  23.437911
2010-07-04      23.437911  23.438356      23.437821  23.438118  23.438118  23.437537  23.437911
2010-07-05      23.437910  23.438349      23.437838  23.438118  23.438118  23.437448  23.437910
2010-07-06      23.437910  23.438339      23.437855  23.438109  23.438109  23.437348  23.437910
2010-07-07      23.437910  23.438326      23.437874  23.438093  23.438093  23.437238  23.437910
2010-07-08      23.437909  23.438314      23.437893  23.438070  23.438070  23.437121  23.437909
2010-07-09      23.437909  23.438304      23.437914  23.438041  23.438041  23.437002  23.437909
2010-07-10      23.437909  23.438299      23.437936  23.438007  23.438007  23.436884  23.437909
2010-07-11      23.437908  23.438302      23.437959  23.437972  23.437972  23.436770  23.437908
