                 spacepy  spacepy-irbem  spiceypy1  spiceypy2     sunpy      pyspedas  |max-min|
2010-07-29 -1.120792e-03      -0.002598  -0.003516   0.001609 -0.003535  7.802769e-07   0.005145
2010-07-30 -1.082616e-03      -0.002712  -0.003614   0.001512 -0.003628  7.676163e-07   0.005140
2010-07-31 -1.043635e-03      -0.002827  -0.003697   0.001430 -0.003710  7.546938e-07   0.005139
2010-08-01 -1.003933e-03      -0.002941  -0.003763   0.001364 -0.003776  7.415176e-07   0.005140
2010-08-02 -9.635989e-04      -0.003055  -0.003811   0.001317 -0.003824  7.280951e-07   0.005141
2010-08-03 -9.227216e-04      -0.003169  -0.003839   0.001289 -0.003851  7.144342e-07   0.005140
2010-08-04 -8.813921e-04      -0.003284  -0.003849   0.001279 -0.003856  7.005427e-07   0.005136
2010-08-05 -8.397028e-04      -0.003398  -0.003841   0.001288 -0.003838  6.864279e-07   0.005129
2010-08-06 -7.977471e-04      -0.003513  -0.003815   0.001313 -0.003797  6.720977e-07   0.005129
2010-08-07 -7.556193e-04      -0.003627  -0.003776   0.001352 -0.003736  6.575592e-07   0.005128
2010-08-08 -7.134147e-04      -0.003742  -0.003727   0.001401 -0.003659  6.428220e-07   0.005143
2010-08-09 -6.712289e-04      -0.003856  -0.003671   0.001457 -0.003574  6.278868e-07   0.005313
2010-08-10 -6.291581e-04      -0.003971  -0.003614   0.001513 -0.003490  6.127671e-07   0.005484
2010-08-11 -5.872986e-04      -0.004086  -0.003562   0.001565 -0.003416  5.974677e-07   0.005650
2010-08-12 -5.457468e-04      -0.004201  -0.003518   0.001607 -0.003360  5.819953e-07   0.005808
2010-08-13 -5.045992e-04      -0.004316  -0.003488   0.001636 -0.003324  5.663565e-07   0.005952
2010-08-14 -4.639517e-04      -0.004431  -0.003475   0.001649 -0.003310  5.505584e-07   0.006080
2010-08-15 -4.238999e-04      -0.004546  -0.003479   0.001644 -0.003314  5.346058e-07   0.006190
2010-08-16 -3.845388e-04      -0.004662  -0.003502   0.001620 -0.003334  5.185062e-07   0.006282
2010-08-17 -3.459628e-04      -0.004778  -0.003541   0.001579 -0.003366  5.022651e-07   0.006357
2010-08-18 -3.082652e-04      -0.004893  -0.003597   0.001523 -0.003409  4.858883e-07   0.006416
2010-08-19 -2.715384e-04      -0.005010  -0.003666   0.001453 -0.003460  4.693815e-07   0.006462
2010-08-20 -2.358735e-04      -0.005126  -0.003746   0.001371 -0.003518  4.527500e-07   0.006498
2010-08-21 -2.013606e-04      -0.005243  -0.003834   0.001282 -0.003581  4.359992e-07   0.006525
2010-08-22 -1.680881e-04      -0.005360  -0.003928   0.001187 -0.003649  4.191339e-07   0.006547
2010-08-23 -1.361429e-04      -0.005477  -0.004024   0.001089 -0.003721  4.021594e-07   0.006567
2010-08-24 -1.056105e-04      -0.005595  -0.004121   0.000991 -0.003795  3.850801e-07   0.006586
2010-08-25 -7.657453e-05      -0.005713  -0.004217   0.000895 -0.003870  3.679005e-07   0.006608
2010-08-26 -4.911666e-05      -0.005832  -0.004308   0.000802 -0.003946  3.506252e-07   0.006634
2010-08-27 -2.331678e-05      -0.005950  -0.004395   0.000715 -0.004021  3.332583e-07   0.006666
2010-08-28  7.472547e-07      -0.006070  -0.004474   0.000634 -0.004093  3.158037e-07   0.006704
2010-08-29  2.299971e-05      -0.006190  -0.004547   0.000561 -0.004160  2.982654e-07   0.006751
2010-08-30  4.336700e-05      -0.006310  -0.004612   0.000495 -0.004220  2.806469e-07   0.006805
2010-08-31  6.177779e-05      -0.006431  -0.004669   0.000438 -0.004271  2.629519e-07   0.006868
2010-09-01  7.816301e-05      -0.006552  -0.004719   0.000387 -0.004313  2.451837e-07   0.006940
